Index,Country Name,Country Code,classes,Indicator Name,Indicator Code,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018
373,Japan,JPN,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"Korea, Rep.",KOR,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,0.321,0.332,0.347,0.362,0.377,,,,,,,,,
375,Mexico,MEX,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Russian Federation,RUS,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Saudi Arabia,SAU,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Turkey,TUR,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,United States,USA,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,South Africa,ZAF,Health Force,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,,,,,,,,,,,,,,
381,Argentina,ARG,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Australia,AUS,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Brazil,BRA,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Canada,CAN,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,China,CHN,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Germany,DEU,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,European Union,EUU,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,France,FRA,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,United Kingdom,GBR,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Indonesia,IDN,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,,,,,,,,,,,,
391,India,IND,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,,,,,
392,Italy,ITA,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Japan,JPN,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"Korea, Rep.",KOR,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Mexico,MEX,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Russian Federation,RUS,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Saudi Arabia,SAU,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Turkey,TUR,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,United States,USA,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,South Africa,ZAF,Transparency Accountability,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Argentina,ARG,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,874.4593523,925.3169217,962.2661254,993.2330549,1011.993609,1032.48922,1081.751227,1093.416674,1217.17288,1243.631466,1197.592746,1208.666307,1259.1737,1300.799644,1288.874782,1330.370627,1413.84727,1452.305853,1320.356572,1303.977899,1347.592128,1410.377292,1496.904146,1576.76706,1648.895133,1728.121026,1848.001997,1967.254444,2033.771811,2088.80814,2120.579943,2014.476557,2180.326817,2293.309369,2408.432525,2374.097471,2455.656576,2772.843222,2730.123232,2877.652653,2929.075029,3000.603523,2967.376558,3074.702071,,,,
402,Australia,AUS,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1947.152533,2012.660585,2211.689498,2417.211427,2625.219529,2765.084542,2969.48894,3102.006828,3329.609394,3609.978412,3751.642576,3880.928891,4230.343797,4578.882169,4781.616641,4901.589111,5251.197858,5416.283605,5665.977677,5915.260005,6153.346285,6391.290025,6366.126619,6699.562532,7007.61518,7309.094541,7525.685721,7800.534714,8129.103625,8527.228085,8522.159222,8550.328665,8701.760344,8812.489499,8994.35591,9108.29556,9291.083869,9783.442895,10036.45778,10193.91218,10636.37769,10813.12273,10434.87439,10554.81582,10458.45019,10490.48454,10972.89174,10749.11055,10791.5931,10726.92818,10627.29387,10407.74031,10220.8873,10071.39898,,,,
403,Brazil,BRA,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,459.8856907,499.0417375,554.6281926,604.9785133,651.4966651,722.0814527,790.2218389,860.3023634,941.6991547,1016.65361,1021.547835,1055.950833,1111.752128,1208.624321,1283.054374,1354.503466,1368.108512,1419.630612,1449.931382,1460.760349,1486.22457,1494.061496,1537.592717,1566.761241,1634.398037,1687.085177,1762.410693,1808.343186,1832.378296,1897.353137,1747.939601,1806.669714,1882.264008,1956.159359,2015.799924,2072.362647,2167.606584,2229.845299,2197.125547,2374.116653,2430.803396,2501.474053,2568.829708,2619.960616,,,,
404,Canada,CAN,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5605.111926,5791.12496,5966.04092,6468.926261,6909.89938,7359.088188,7630.168528,8030.418434,8532.908503,8962.202213,9166.683666,9803.558419,10241.92086,10804.6008,10466.58262,11075.95423,11797.26259,12269.0193,12422.76113,12803.97551,13239.40876,12981.07867,13457.06579,14343.39203,14857.25859,15363.39958,15798.28727,16389.3381,16464.03951,16167.37456,16181.58875,16164.41904,16320.1273,16388.2805,16532.38204,16607.20634,16653.67705,16435.78699,16678.9326,17037.07228,16840.19375,16960.63967,17208.52352,17264.73674,16948.27522,16508.33955,16683.13366,16377.4797,15450.73069,15269.74548,15644.54028,15336.62486,15750.81163,15588.48715,,,,
405,China,CHN,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,151.9893473,163.9119288,175.933737,174.2333537,199.0397154,204.0303647,220.6570531,246.5557723,267.3742654,281.6246873,285.8177757,299.1979219,317.0202578,336.4116413,362.8120719,391.351625,426.5544932,461.7975182,487.373173,510.6198549,548.9537531,604.6936831,662.6370456,727.1073597,770.2802412,821.0808591,852.7406865,870.6172223,913.963448,992.9433847,1076.549121,1194.856295,1379.484632,1585.838782,1782.312153,2039.01466,2325.926769,2446.369055,2612.45662,2943.589954,3298.003913,3474.988062,3773.405384,3927.0445,,,,
406,Germany,DEU,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1683.414913,1790.686877,1916.927528,2060.547354,2194.206061,2300.499798,2362.908943,2579.749915,2815.221348,3834.178407,4064.454716,4335.769625,4654.985048,4803.423204,4743.944833,5146.932578,5285.260786,5574.745217,5786.127216,5797.499753,5832.064871,5822.027359,5965.458193,6239.971816,6448.539859,6530.238714,6666.219595,6776.307912,6835.329908,6639.731691,6564.797195,6445.874,6288.41635,6244.957228,6327.709754,6403.333726,6427.798768,6479.490249,6505.132999,6635.421406,6762.653396,6900.780527,7009.726492,7108.962524,7138.221485,7212.437448,7229.089913,7187.764009,6817.158398,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,,,,
407,European Union,EUU,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1524.039684,1642.965783,1759.506087,1885.461816,1984.631454,2095.883103,2195.799585,2363.95404,2556.548,2888.445137,2956.933707,3148.825065,3376.453502,3456.644599,3459.493148,3709.433373,3807.824854,3981.102956,4149.237988,4201.316115,4214.36072,4223.233723,4342.45402,4526.830905,4714.524176,4826.310695,4981.07182,5106.059262,5204.557297,5160.504651,5186.392318,5151.248347,5116.963262,5162.860286,5294.431119,5439.560588,5494.748297,5585.885194,5670.538612,5820.526353,5944.141204,6014.124279,6132.978573,6229.655245,6292.45967,6358.735817,6368.355718,6360.763161,6028.12549,6269.563093,6150.398313,6147.321645,6065.653315,5908.359506,,,,
408,France,FRA,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1550.384381,1654.215708,1751.161542,1896.889526,1988.336431,2095.697416,2186.790028,2267.666791,2470.97485,2626.923443,2751.886709,2929.642106,3162.773292,3265.249276,3254.579569,3594.613075,3690.700959,3932.761391,4204.007938,4421.976933,4580.563669,4618.466043,4710.625508,4944.667037,5259.458104,5510.044971,5651.901378,5738.063712,5860.437653,5969.019311,6359.774281,6475.787918,6453.000442,6530.411889,6621.941971,6905.164753,6833.136298,7015.501604,7149.296925,7224.526985,7342.256675,7299.24846,7529.550299,7661.49118,7652.864304,7540.295298,7513.579565,7643.450443,7338.042352,7734.726783,7232.97968,7363.423796,7367.843545,6939.521474,,,,
409,United Kingdom,GBR,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2553.693182,2780.657277,3002.087605,3127.462963,3330.18388,3425.803087,3506.887062,3762.590176,4006.330969,4166.932402,4254.652412,4372.636946,4671.718297,4534.254275,4492.421629,4587.688515,4668.423169,4729.849387,4922.915733,4683.932739,4572.953846,4480.335413,4549.175288,4597.739693,4826.714526,4953.653576,5082.439806,5232.737649,5295.224527,5356.57521,5451.677171,5452.393333,5491.989118,5380.264265,5575.808489,5815.828404,5831.957547,5908.87149,6007.484416,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.396768,6015.726861,5643.128595,5700.855864,5471.924132,5449.252201,5409.630386,5129.527793,,,,
410,Indonesia,IDN,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,14.35356238,15.89855151,15.82129591,19.18817748,21.44922258,18.33288109,21.72961975,31.75896072,38.68485519,46.17226122,52.27966364,61.43010806,66.09739787,71.44478005,79.75999823,92.0568115,104.3547564,119.536425,137.51258,162.523825,177.9547178,194.3328091,212.8517155,240.0454272,263.6209667,297.2017761,331.2980202,331.1125779,357.021018,390.4236557,411.4679048,417.4959579,428.8558292,474.3743616,500.6507815,516.0339127,546.1534689,570.0604564,593.9429453,635.9852761,680.2814172,733.3718268,773.9874699,811.9069049,,,,
411,India,IND,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,97.77271873,100.3050736,100.6321545,103.9926571,114.5589281,124.1236912,126.256732,135.9176425,135.7417726,141.7077001,151.8790596,158.0999104,165.687486,183.3018726,193.5348545,207.9764946,220.2207411,240.025621,257.0397362,272.0634837,290.8995776,304.4318312,320.5507469,341.2313613,358.7622121,359.8162725,375.4850522,385.8639877,392.0396922,393.6462474,393.8102014,410.6447832,430.4831641,451.6115501,468.0257528,509.2140548,541.7383947,561.24758,598.4982429,640.3946031,696.8422411,723.2354613,764.1987416,804.5142281,,,,
412,Italy,ITA,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1046.415105,1143.605129,1266.350581,1353.314491,1446.739592,1573.202079,1693.254317,1823.39875,1934.814463,2072.912767,2152.773938,2295.493059,2457.726839,2537.285386,2476.362214,2710.457936,2776.818135,2891.044192,3040.959609,3104.854578,3096.934737,3132.771223,3134.392335,3304.327409,3391.669627,3490.343116,3662.666562,3825.917783,4007.179517,4144.907442,4224.740106,4310.537968,4303.645312,4439.319253,4597.892598,4658.700157,4791.285246,4955.721944,5079.492406,5299.856479,5406.491722,5539.703837,5652.519542,5687.997573,5731.101557,5833.467297,5804.325964,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668,,,,
413,Japan,JPN,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1246.010764,1317.93138,1506.011651,1676.445935,1775.836089,1984.16675,2253.660958,2513.333531,2863.179933,3222.003929,3415.688241,3737.265366,4090.998251,3967.084839,4028.667143,4310.620638,4444.771348,4670.1074,4862.75999,4717.687657,4754.377465,4696.620486,4960.933766,5184.888933,5327.798665,5327.79113,5639.948891,5904.789867,6236.922902,6805.540041,7009.029946,7034.613496,7094.012976,7522.571042,7695.716643,7835.41274,7991.00407,8003.955696,8147.38887,8299.409506,8162.014644,8266.099102,8164.933682,8393.257723,8539.010589,8542.478139,8710.025703,8270.007731,8020.273806,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636,,,,
414,"Korea, Rep.",KOR,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,295.5961286,343.5863454,397.0894301,458.9495538,501.7187147,577.9317603,659.2369313,779.5140737,880.5560875,913.629356,971.7934818,1027.860403,1140.705094,1250.236475,1340.129958,1480.018501,1674.247249,1920.523557,2095.194713,2373.214406,2588.848076,2826.188795,3091.371196,3495.488731,3881.024437,4280.71094,4651.628883,4436.174407,4878.833384,5906.959333,6309.203405,6673.937704,6977.317662,7390.794147,7796.314674,8039.796283,8462.206543,8772.287463,8877.574933,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367,,,,
415,Mexico,MEX,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,507.5139554,551.2348038,582.3773798,627.376317,655.8856332,694.8151266,737.4275733,794.6678673,840.4677056,887.0540579,926.6705341,980.950188,999.8996139,1038.429965,1077.431497,1095.631292,1141.501358,1176.104768,1232.479271,1185.040368,1295.411088,1317.632135,1312.568942,1401.131811,1419.903291,1444.361455,1528.183794,1643.046479,1689.185862,1800.467938,1834.151423,1843.963674,2001.018228,1927.073923,1996.392573,2020.952871,2047.531118,2046.694449,1995.298277,2018.827401,2216.906101,2253.514425,2144.088926,2157.323949,,,,
416,Russian Federation,RUS,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6673.178594,6541.171009,6107.47937,5724.091032,5190.729155,5101.555493,5016.447012,4935.621707,4848.030373,4998.8387,5198.416768,5274.377721,5304.431723,5478.14413,5633.855746,5770.112336,6098.538123,6286.050536,6399.684466,6095.380575,6409.895218,6485.760845,6617.136241,6539.211202,6602.657525,,,,
417,Saudi Arabia,SAU,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,323.7372689,358.049545,414.7842578,502.3720922,534.403092,727.034961,838.4812451,1113.007114,1612.947882,1971.113585,2247.915611,2655.327176,2733.582608,3052.379958,3070.433836,3400.060823,3656.389516,3756.781151,3859.495323,4017.732156,4121.997337,4397.463335,4745.121092,4834.94716,4929.988201,4967.5197,5128.060587,5471.482418,5612.708829,5664.967547,5947.277702,6049.351367,6501.326177,6352.397876,6615.039866,6842.757725,6942.537139,7203.495941,7477.083531,7974.739202,8015.123983,8502.775167,8784.621641,9401.366769,,,,
418,Turkey,TUR,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,96.92005268,112.0597713,120.5836574,132.0581118,143.8349809,156.6327391,170.2691472,184.5956924,205.5474919,222.3859564,246.300461,276.4076819,297.3393492,312.4553447,358.5790026,420.5817893,461.6829542,479.5195965,488.5328178,495.5433503,519.2003434,543.3520192,555.4083625,613.6655627,659.7476608,698.7037584,771.160224,809.1825827,874.746641,929.6988822,965.3069013,1044.360514,1115.194312,1145.503549,1227.326887,1328.351403,1439.975189,1520.096079,1556.334101,1652.746353,1612.99863,1667.363391,1771.827199,1891.84063,2013.888274,2179.071426,2347.638137,2422.712044,2314.690995,2491.628713,2695.051593,2768.970513,2755.511088,2847.126383,,,,
419,United States,USA,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4182.175501,4433.606021,4690.486256,4970.446456,5234.685002,5590.33374,5888.340915,6385.459329,6904.8338,7236.657043,7517.304646,8076.409269,8573.194154,8449.928456,8522.394003,8968.775655,9337.724018,9560.54541,9700.695386,9862.365497,9976.693715,9544.460943,9742.005714,10282.37464,10414.2079,10424.4273,10886.85826,11298.33251,11531.93231,11713.3317,12134.17213,12014.95825,12261.52378,12455.16217,12659.60763,12854.29891,12889.83228,13154.76303,13281.86998,13671.05202,13046.61415,13296.1823,13307.49201,13388.58971,13704.57705,13583.26696,13657.45283,13663.42797,12913.71469,13394.94857,13246.02953,12964.33019,13004.11491,12993.96182,,,,
420,South Africa,ZAF,Energy & Electricity,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,2239.902625,2389.235268,2503.648732,2629.544642,2749.175864,2885.409419,2958.81037,3107.598245,3329.461838,3519.270685,3678.88116,3750.226199,3789.537235,4034.974004,4117.797939,4205.702104,4175.116328,4255.160458,4271.327204,4238.74572,4128.269742,3997.04111,4023.288233,4068.478453,4157.568446,4705.947971,4818.49812,4606.904496,4470.963333,4579.953241,4302.11804,4528.816147,4559.77453,4589.905059,4636.9301,4721.933482,4851.693185,4665.176133,4428.154433,4542.596473,4566.287489,4365.91926,4285.47726,4197.907047,,,,
421,Argentina,ARG,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,3.085844903,2.430253695,2.366752935,2.425760286,2.215179089,2.075059571,1.650572301,2.261171263,1.80654074,2.062660555,2.301810036,1.837737552,2.092877241,1.292087355,1.340991936,2.067220374,1.952381867,3.035639092,1.712498268,1.300748916,1.726870932,1.492457186,1.916331038,3.639915048,2.847123778,2.75091123,2.622479183,2.442847106,2.617221967,2.003149252,1.511402097,0.960297444,1.018146257,1.675235861,2.066527002,1.865835743,2.179397663,1.592875234,1.439480311,2.405339166,2.835861217,2.920509928,2.548929378,2.217283665,2.029567389,,,
422,Australia,AUS,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,72.99852546,75.57537985,71.85788359,72.70755275,70.74803503,75.76161886,75.66734322,76.72046358,76.13962769,75.96646483,71.03214252,71.92666823,74.88317213,67.78299786,68.82262602,68.36448843,72.42959497,70.74853719,69.80682458,73.25324989,71.13826706,71.06777892,73.13323919,73.20813603,74.68995487,74.06400051,76.5402249,76.72277901,77.28002067,78.73508462,80.35084581,81.13821751,80.43568821,81.12030341,80.16145366,82.16781836,82.96376212,84.00002051,82.74884961,83.02757977,83.28896618,77.10860329,77.48905189,77.65639994,79.52808664,79.62161674,77.05357253,75.83483151,74.89993752,71.32764169,67.98827917,68.5549644,63.71539254,61.16432507,62.8716168,,,
423,Brazil,BRA,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,3.30373415,3.467702428,2.161418904,1.838240422,2.061189586,1.66605578,1.774046648,2.713587453,2.397968038,2.465920505,3.16836279,3.071228031,2.427166542,2.711410892,2.553670449,3.059447479,2.698063748,2.263348639,2.525697106,2.133551146,2.425579302,2.109774461,1.985903419,1.934310359,2.003621177,2.09284601,2.397867408,2.193020625,2.9374156,3.154395116,3.398090762,2.662647431,2.495752582,2.731169974,2.665290435,2.503952668,2.268464125,2.607829968,2.098596716,2.198373227,2.327943027,2.591635542,3.813019177,4.52957838,4.722411339,,,
424,Canada,CAN,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.053948567,7.098920622,10.91687621,11.89309091,13.42499813,12.35289741,13.55978309,15.10833615,15.07849599,17.92641949,18.80108009,17.15415212,12.92427087,12.2713084,13.11065396,13.72376098,15.00251532,14.55555005,14.6748907,16.02237474,16.25595452,17.86192813,18.08596719,19.21466328,17.31850393,15.29527534,16.97639084,18.14276507,18.37107334,17.05664041,17.40251465,17.30417718,15.48230934,15.59388345,15.60753922,15.70735641,17.3303696,19.034664,18.6406308,19.416905,19.98897894,19.60166878,19.10500015,16.87979795,16.20984845,15.24984945,16.10280444,14.8664432,12.91866578,13.17218012,11.81288719,10.11606045,9.799397215,9.917127733,9.836449295,,,
425,China,CHN,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,70.12195999,63.61849598,57.92493879,56.78093797,55.81248739,50.57181624,56.64306925,60.57836228,56.51427558,53.03529255,52.66918873,54.3258667,54.85061461,58.28532818,63.46952689,66.65383845,68.34898546,68.53707746,69.2667704,71.03906849,73.50791367,75.03179409,73.50378519,74.78962989,73.7489508,76.19760424,76.35928894,75.63614561,77.67118548,78.21363715,76.25245704,77.54358093,79.55556835,78.17369805,79.19611784,80.33949603,80.95423534,78.75051375,78.38266989,77.18719414,78.87712304,75.65891205,75.27906857,72.63390781,70.30942695,,,
426,Germany,DEU,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,86.72576879,86.9091068,85.74242566,84.4487515,80.18256584,76.85119678,77.08996555,76.24578883,74.72714886,74.46359924,74.98938117,72.37980693,69.00350472,67.20836331,63.27461761,66.08277194,63.65334829,62.6458232,61.94284101,62.93991508,65.11608019,66.20680226,67.66259097,65.32322006,61.93752882,62.26195974,59.87912537,58.62670875,58.06130998,58.73112389,59.14606607,57.1244135,57.37846109,56.52802239,55.62260001,54.96058588,53.35860047,54.11993664,52.15448516,53.14609313,51.83953558,52.6833736,52.08423417,50.42963157,48.34589152,47.16388613,48.65235938,44.99479807,44.11355909,43.64242247,44.8562978,46.01646898,47.24122949,45.8101933,44.26280916,,,
427,European Union,EUU,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,51.34539777,52.01243966,50.35062871,50.39923681,48.50763542,46.0935264,46.72704245,46.25000578,44.88084635,43.2914322,46.43854349,42.88625311,42.80241046,40.9247143,41.68010428,43.55098632,42.6158402,42.85415254,43.22301665,44.78385392,43.8193225,45.20034418,45.02416444,40.82233898,41.75400494,41.78365816,41.1484227,39.99391673,40.08515461,39.9910506,39.43170264,37.96828861,36.24205348,35.71743518,35.11296116,34.18810626,32.33496695,32.06833843,30.6708571,31.74745705,31.02223255,31.22372108,31.92152119,30.62981819,29.75874581,29.99123885,29.91457405,27.33660047,26.08316089,25.28678693,26.46082753,28.0700857,27.49078032,26.09587831,25.346118,,,
428,France,FRA,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,40.03429973,44.77706129,38.21049209,45.94646601,40.35884581,38.16700207,42.6843249,40.76624809,38.47468723,30.55264197,29.36945377,22.56762519,19.65722051,19.00164306,20.28398113,28.36580733,27.18365407,28.47818877,29.78055383,27.35165638,21.43525741,23.9679245,20.45273718,16.31660019,13.27235998,9.635219498,8.312834381,7.488365895,9.101339664,8.490672317,9.566619133,8.202412551,5.269624021,5.08709568,5.406340785,6.081781758,5.162533061,7.355509733,6.352580496,5.766241143,4.38320441,4.875277713,5.212073289,4.788908231,5.375431102,4.636901333,5.00157868,4.647311367,4.526224742,4.663423625,3.111210964,3.701124426,4.290238174,2.157028986,2.160448913,,,
429,United Kingdom,GBR,Energy & Electricity,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,80.20728265,80.0142186,79.91393407,78.64149253,74.49733017,72.18463613,70.78988957,71.75058509,71.92361529,68.80539002,63.93711193,55.27368353,62.06069266,54.63652983,62.58281325,65.33989153,64.78081851,65.69038825,67.93316479,73.18452077,74.77204307,71.89630295,70.65613807,45.66684261,60.50848435,67.65579329,70.10548859,66.88523414,64.53729911,64.96766377,65.80260898,60.63579942,53.23737429,49.63971891,46.68004054,42.15961044,34.93126754,34.64643471,29.66214921,32.66777963,34.79579881,32.67879198,35.3614994,34.05967113,34.47825889,38.24822713,34.98756906,32.68196346,27.99654757,28.74592447,30.06295807,40.05150157,37.04979,30.31169753,22.80649074,,,
